ID	incl0801	incl0802	ivcl0801	ivcl0802	incl1601	incl1602	ivcl1601	ivcl1602	incl3201	incl3202	ivcl3201	ivcl3202
LOC105610454	2.001082056	1.598519651	7.160543536	3.230228369	1.239202082	0.490437465	4.16772506	3.311283092	0	0.599784736	13.37311027	3.363184825
LBH	1.02353692	7.340203617	10.39052005	3.205903372	3.751738703	1.407294907	4.620150961	4.332183347	0	0.506195137	7.319517086	6.223643351
YPEL5	2209.732589	1444.240669	732.9211034	511.0321014	1644.555749	1630.447729	692.9290705	599.3293759	79.26568571	120.8852013	535.2977724	779.6633594
LOC105613145	0.09235926	0.026179691	0.086215421	0	0	0.448192285	0.514692784	0.040509459	0.265662443	0.070271875	0	0.093990448
ALK	0.279553521	0.112605396	0.242072245	0.080732603	0	0	0.471462164	0.411403098	0.6983048	1.318175942	0.607027258	0.056149502
CLIP4	0.905436506	1.496437857	3.1644099	2.584244617	0.817158002	2.453804878	2.433353104	2.373179161	0	0.016667047	2.251190645	2.78100263
C3H2orf71	0	0	0	0	0	0.255478512	0.055588759	0	0	0	0	0.283391084
FAM179A	0	0.012311646	0	0	0	0	0	0	0	0.950103702	0	0.04420133
LOC105610519	0.052391727	0	0.036679929	0	0.101968161	0.190681213	0	0	0	0.597936506	0	0
WDR43	47.5539442	33.36753027	28.59337492	26.19500033	63.29486138	47.07032479	30.07203504	54.61490237	50.78580366	68.32750968	14.99598882	35.77582504
TRMT61B	2.721907849	5.229544378	8.748586309	7.677251257	12.93934358	8.361337146	6.237718699	11.04629588	2.637679827	6.860791499	2.991689463	4.493811751
SPDYA	0.393339167	0.995083425	4.956846487	2.846212075	0.497602356	4.103832118	9.091200233	3.655299038	0.933406584	0.931488834	1.069570319	0.968191914
PPP1CB	27.93271622	36.77288022	38.50969269	21.00910742	24.5741439	19.91497409	86.75156105	33.89514755	52.81723581	52.49453238	33.73543376	43.82770974
LOC105610518	0.774620793	0.386140542	0.112203957	0.467174292	0.324917459	0	0.126525398	0.035147012	0	0	0.200366582	0.305806667
PLB1	6.663022766	8.750886225	4.110281578	2.191422216	11.95751125	12.21799909	8.097642321	3.266956175	0.114878349	0	3.570075487	4.750216116
LOC105610521	0.547113813	0	0.142828251	0.171726388	1.137019977	0	0.010335305	0.067109749	0.160039297	0.06349935	0.59821632	0.035388342
FOSL2	4.947326705	4.875592509	21.23175288	13.65198622	1.231591555	3.524418387	18.09153752	16.27450756	0	0.142251416	22.59035018	4.976160046
LOC105610517	0	0.004886989	0.096563516	0	0.005592525	0.006972042	0	0	0.198365902	0.013117722	0.008621845	0
LOC105613121	0	0	0	0	0.119478244	0.008275007	0	0	1.29490556	0.252999791	0.015349698	0
BRE	1.391939704	1.390509296	1.755063693	1.61743275	2.137019305	2.336264465	1.479835315	3.347460339	6.821973626	1.357244932	1.485097478	2.140256563
RBKS	1.181992427	0.197435244	0.088663258	0	1.109155172	0	0.482256576	0.416596084	7.285470938	5.082781967	0.110830386	0.241647588
MRPL33	4.778961668	5.101442886	0.630514543	0.268997978	10.31887594	8.670151625	0.671867101	2.054676106	8.648836987	7.227972583	1.067819537	0.59868165
LOC106991042	0	0.014157523	0	0	0	0	0.027833693	0	0.718328199	2.118600961	0	0
SLC4A1AP	29.77096706	35.63018709	34.0932832	27.55119746	26.18671358	29.76767382	43.19918928	29.77942425	53.355204	46.59296148	7.140368066	8.916452143
SUPT7L	7.370806704	7.920076789	4.663764821	6.113115017	10.59409123	6.098579174	10.73290285	11.39289627	4.124960472	8.112980071	6.084249392	1.447627335
GPN1	27.90262224	29.22967053	24.76514284	56.08349276	38.91193454	67.87494349	41.58630421	30.24211444	26.94876749	35.96798919	11.36094736	39.85121649
CCDC121	1.416612737	5.822415816	8.099565872	22.02350328	9.822180095	10.54433377	6.652671288	13.24224263	0.509343622	0	5.65633271	12.89584885
ZNF512	1.191591836	1.330885571	3.100400751	4.299910745	1.445143833	5.232248958	3.20127419	5.786104513	0.153470069	0.872797574	1.380788636	1.194537882
C3H2orf16	0	0	0	0	0	0.009262641	0.072331493	0.047720143	0	0	0.140317259	0
GCKR	0.508301781	0	1.151333575	1.363772594	0.043645136	0.108822301	0.433225182	0.619655809	0	0	0	0.365138167
FNDC4	0	0	0	0.897028924	0.101817098	0	0	0.206508222	0	0	0.82408549	2.73510463
IFT172	1.237313619	0.0330524	0.743799777	1.119681673	1.443622991	1.07669063	1.259909896	1.645132917	0	0.221799232	1.623031805	2.121134737
KRTCAP3	1.96959495	3.78840643	5.942538121	2.090684942	8.89885489	8.192455	4.05067094	7.435530095	8.498022923	24.35181785	0.703544812	5.798386819
NRBP1	5.410190795	15.90938628	23.35007236	12.37653026	2.758519414	1.041515949	29.26488078	22.49684464	20.12795154	30.96515683	26.92588633	14.89764768
PPM1G	66.24352871	52.39174177	106.6003181	92.08055943	57.02677496	54.00365377	55.09255325	94.53556596	43.51126418	67.90552249	95.90690859	50.90888181
ZNF513	2.98237482	10.48957816	13.5286795	4.672081682	2.833553033	1.712732138	7.021685368	14.21098557	1.827375244	3.444006702	15.11735323	5.145213736
SNX17	0.530210567	3.020845469	0.977507245	1.175835211	1.651088068	2.615838307	1.782679758	1.174399234	21.35138893	22.34905903	0.410982146	1.75361808
EIF2B4	0.315420034	0.638624111	2.807676131	1.596795426	0.87698691	2.951949571	3.691273311	5.602995829	9.591193886	17.51915814	4.067347872	1.432994521
GTF3C2	3.435242703	6.421833187	16.93072131	20.23572629	3.746309269	2.383428294	9.752193725	14.28896433	4.262773679	8.139243637	8.710227555	3.709713359
MPV17	5.537417539	0	1.169192695	2.471713799	0.256601895	1.172960395	1.49394358	1.821564433	37.35458614	50.33226353	0.09889905	2.851150817
UCN	0	0	0.409229427	0.589575972	0	0.083426899	0	0	0	0	0	0
TRIM54	0	0.322271336	0.062429979	0.10703186	0.325409758	0.135226366	0.161502191	0.014666777	0.192370468	0.0254425	0.016722514	0
DNAJC5G	0	0	0	0	0	0.038079745	0	0	0	0	0.070635899	0
SLC30A3	0.022470266	0.468144187	1.156275521	2.50057872	0	0.013630198	0.491490942	0.155226113	0.193900618	0	0.278116211	0.248679945
CAD	0.28948596	0.774312459	0.361124257	0.108301301	0.332927795	1.570810747	0.005866275	0.477871537	0.772119835	5.226084492	0.2289955	0.662847005
ATRAID	61.95485225	35.71596912	28.54179745	17.29984354	59.92663455	70.62885951	41.91815977	27.33775507	36.75924836	29.63930134	27.97405847	52.93382893
SLC5A6	2.907944713	2.367267183	3.618650387	2.596496727	1.535692226	3.95807538	2.124459183	3.202225469	3.901696189	12.07105152	5.446660941	2.483378426
TCF23	0.007577688	0	0.095493754	0	0.176978217	0	0.063342556	0	0	0	0	0
PRR30	0	0	0	0	0	0	0	0.013425123	0	0	0.551045732	0
ABHD1	0	0	0.531280914	0.728675358	0	0	0	0.815455997	0	0	0.189745431	0.849482437
PREB	0	2.957851232	2.805364182	2.290286615	0.629587106	1.282828273	1.798815451	4.888093546	10.98558164	14.52135218	2.68746218	0.902639748
KHK	0	1.296988603	1.056209736	1.000629448	0	0.020112541	0.378786503	1.439740419	0	0	0.77102566	0
EMILIN1	0	0	0	0.163296102	0.063187135	0.420125897	0.367877311	0.170877168	0	0	0.389655588	0
OST4	81.35993751	62.86103447	8.693546146	7.674033158	114.5442347	104.9023732	12.97478292	22.25353021	121.1046087	87.68771719	5.676099039	15.00610866
AGBL5	0.398014569	0.895274997	2.492901488	2.016602777	0.770476915	0.633431698	0.818046094	0.706735658	0.664751763	0.464014962	2.118820148	1.662640447
TMEM214	2.22757639	0	6.038441789	1.866533771	1.409556151	0.053250109	1.504316814	8.114656507	19.60098451	12.33573857	9.210872959	1.49080592
MAPRE3	1.712850361	2.005391945	11.47912869	3.796844395	0.410668258	0.240926327	7.269602888	5.650848879	0	0	4.171118122	0.236834455
DPYSL5	0	0	0.043806076	0.19618605	0	0.048798559	0.029887489	0.082331464	0	0	0.422420736	0
CENPA	128.8623458	105.0016438	153.2710068	102.32294	77.95075445	74.91583242	106.5057547	75.98268241	47.76846529	89.25629786	185.1727428	153.4340407
SLC35F6	0	0	2.940534537	6.97074459	1.690410513	0.503256536	2.528431448	4.793128605	1.342356044	0.295895158	6.009496927	4.650267125
KCNK3	0	0	0	0	0	0	0	0	0	0	0	0
CIB4	0	0	0	0	0	0	0.551989362	0	0	0	0	0
C3H2orf70	0	0	0	0	0	0	0.199174299	0	0	0	0	0
OTOF	0	0	0.039829663	0	0	0	0	0	0	0	0	0
DRC1	2.396406154	0.333028899	0.156676663	0.255820237	0	0.07918616	0	0.496912113	2.735754937	0.925846339	1.000224476	0.996368242
EPT1	13.77328309	20.81185661	9.611806045	4.797800138	26.71597792	24.3309802	6.552894375	17.61637338	13.63881538	11.30305406	7.807719984	8.231505728
ADGRF3	0.013869609	0	0.281596969	1.441200634	0.215951424	0.698290681	0.100478975	0.305686512	0	0	1.409735517	0.095273311
HADHB	12.83449648	23.44273882	22.03942084	17.82550772	26.27059222	16.79172408	11.5890408	13.65934484	39.38490896	39.2826271	7.113357677	7.761618235
HADHA	15.67255566	10.82781418	54.12492961	73.43544633	10.6443869	16.01558316	43.18380511	57.65686732	19.52868472	24.44774074	29.59097819	32.1237195
GAREM2	0.118222073	0.146931241	0.165536716	0.679875386	0	0.849512714	0.157103024	0.131627054	7.062666489	3.186294772	0.893635989	0
RAB10	54.47403177	153.0921133	178.2775038	215.4989933	85.22426043	98.93850766	122.4985689	198.5964069	108.9151273	95.69422477	113.5926823	93.79475543
LOC101109692	63.36129084	50.15332549	7.539416239	1.460057717	91.63538779	123.5059799	5.652312345	16.88863781	57.26909775	53.16291644	4.790466565	13.5714541
KIF3C	0.238896065	1.040122009	1.304575955	1.201594761	0.418459454	0.177758144	0.630149681	0.91788676	0.109945813	0.007270597	1.259193539	1.045395743
ASXL2	5.41227723	6.119557039	10.34311723	8.829397928	5.259999356	6.159679096	7.771158672	13.60990219	8.24540357	7.046122001	8.855054557	8.164916899
DTNB	4.186553298	4.189090574	3.977106155	8.421624712	3.167121698	3.589418735	4.262146431	8.64271946	13.27622182	12.7301609	4.1724599	2.811474017
LOC106990981	0	0	0	0	0	0	0	0	0.135972701	0	0	0
LOC106991041	0.021973879	0.056057447	0.015384114	0.045214277	0	0.026658191	0.036736318	0.072284303	0	0	0	0.067085902
DNMT3A	9.328660977	10.46780196	32.42113871	22.80797462	2.905953522	5.32651703	20.38757849	22.53504292	235.7219613	102.0223734	38.94735696	11.79066987
LOC105609908	1.042106168	0.820797277	5.788862882	3.632381274	0.365743565	1.492239626	4.807741888	3.922607187	15.77382001	7.759925674	5.66419946	1.897184915
LOC101109158	0	0	0	0	0	0	0	0	0	0	0	0
POMC	0.821945047	2.258156562	1.704221068	0.737218041	3.076389474	0.767049465	0.704688299	1.476709419	3.273570155	0.974149377	0.213425389	1.182306434
EFR3B	0	1.310708013	0	0	1.057331398	0	0.647733349	0.507034945	0	0	0	0
DNAJC27	16.3083696	15.52732621	15.61686405	27.18281156	14.08221746	15.94399968	21.52314048	20.83952567	2.620639191	2.287560314	22.7182274	23.23147918
ADCY3	2.86126802	1.043816649	7.443915392	6.124610458	1.35434187	2.391053727	5.771052159	7.353537871	0.149187183	0.217042901	7.385644657	3.054752833
CENPO	54.71040522	81.39197073	110.7216221	164.3200599	98.62484685	106.9583614	162.0988333	215.4198327	33.07759581	67.56590733	64.60919312	68.65015428
PTRHD1	9.200616578	6.190859456	8.367846885	3.204402837	8.702386665	7.580403691	12.05942181	5.412040754	6.430669944	7.556422599	5.955603916	12.92896974
NCOA1	8.78954899	10.74820144	16.10657208	12.74879564	6.632310784	4.668097918	13.99325261	16.9181061	8.019781435	3.438062557	18.22524153	13.72374275
ITSN2	16.86713312	18.89884624	37.72172317	37.98394322	18.21360305	17.36808711	36.9479376	36.09474241	11.80135229	7.671270259	22.46256516	20.05959209
FAM228A	0.723427958	0.28075226	0.047588589	0.02664076	0.042522953	0.029451198	0.010822726	0.003194304	1.633971959	0.609528566	0	0.100054661
PFN4	5.361159866	18.46419178	10.80570931	14.37065925	6.948895888	4.603062622	12.15633663	12.07631281	1.931631201	4.074799888	3.123203782	6.082299145
FAM228B	2.110186594	0.842924273	0.54812916	0.755931882	0.971157229	0.566630512	0.683473554	0.95059808	3.015543009	2.791804181	0.141150812	1.05663008
TP53I3	0	0	0.014232741	0	0	0	0.04531588	0.454746084	0	0.64964063	0.045748639	0.37239048
LOC106991040	0.275644456	1.021307192	0.165412468	0	1.302872812	0.2746901	0.104234735	0.25259404	0.594648384	1.348232635	0	0.037568666
SF3B6	403.0582737	376.6880564	63.6399127	39.31417346	697.0201432	525.7400085	22.62383599	124.8242277	129.7495371	154.4955289	56.12136117	129.3684526
FKBP1B	0.781239464	7.872412669	1.941682856	0.535835862	2.280748037	3.032900007	0.696581266	3.854896285	50.2240138	53.80886181	1.201357245	2.057158746
C3H2orf44	1.213406454	2.05561529	0.424758496	1.950586385	2.343159916	4.025207895	1.067125099	1.446943513	0.409013184	2.174626853	2.21151993	1.895667482
MFSD2B	0	0.317677693	0.17436363	0	0.55396708	0.021581719	0	0	0.614034906	2.246835536	0.080065881	0
UBXN2A	76.21550461	64.87017842	31.16002508	27.47666783	81.29479787	73.60436824	38.77502224	38.00287224	27.89548743	25.50802898	51.95010487	42.34011856
LOC101105484	38.68430264	69.15363971	25.78063475	25.78835074	30.93071542	35.2216737	10.26042795	39.27283141	248.8560127	304.7563573	24.80203978	63.13398231
ATAD2B	21.94783745	16.95447467	3.46523415	2.898308854	23.70743839	14.4701048	6.937615976	4.17985749	4.439133723	3.652664077	7.207838565	11.29954682
KLHL29	0.139282662	0.026320242	0.002708696	0.026536409	0.602402023	0.051631077	0	0.020363471	0	0.035324572	0.574637396	0.180131195
LOC105609910	0.056863162	0	0.14786728	0.122575381	0.079050542	0	0.122226216	0.251187537	0	0	0.16452461	0.06200083
LOC106991039	0	0	0	0	0.009349278	0	0	0	0	0	0	0
LOC105612943	0	0	0	0	0	0	0	0	0	0	0	0
LOC105612940	0	0	0	0	0	0	0	0	0	0	0	0
LOC101104727	0.051251123	0	0.107644144	0	0	0.062176651	0	0	1.326769907	0.350951412	0	0
TDRD15	37.70718247	17.08301349	11.5558394	11.14239788	23.03168259	21.19589534	35.47127667	18.8099647	0	0	17.94184979	14.72953477
LOC105607652	0.105147465	0.268241143	0	0	0.204644787	0	0.029297897	0.484243845	0	0	0	0
APOB	0.29709938	0.430349322	2.101172766	1.57666025	0.59783515	0.222980322	1.902598114	1.272178992	0	0	1.81689131	1.23949275
LOC105607651	0	0	0.07643812	0	0.546412427	0.435209094	0	0.420724016	2.826418402	0.213609119	0	0
LOC101104217	0.247803675	0.105361774	0.838533197	0.254945063	0.763628232	0.100209854	1.127769143	1.46729526	1.069174814	1.791152023	0.61961315	0.378270329
LDAH	1.001114075	0	1.927445164	1.326469962	1.9595035	1.794188994	0.925595822	2.035809145	12.86006497	7.997863094	0.71682694	0.321267769
LOC105612936	0	0	0.038719298	0.189661558	0	0	0.030819766	0.873253248	23.62315378	8.868096059	0.145199088	0
GDF7	0.014600795	0	0.045999679	0	0	0.01771334	0.081366222	0.045628626	0	0.383262837	0	0
HS1BP3	0	2.571648995	0.297315952	0.864992177	0	0	0.695629305	0.169330721	0.222095351	3.554235702	2.220242821	0.019644141
RHOB	0	0	8.928656955	1.609150693	0	0.145961542	0.972187738	0.237466865	0	2.128328	3.97101307	1.6529189
LOC101107086	0.013416422	0	0	0	0	0	0	0	0	0	0	0
PUM2	15.51196975	8.920699851	5.829538549	4.796781576	8.730752495	7.277176035	11.85148705	6.118893961	11.16123411	4.695927308	10.13150006	4.211285238
SDC1	0	0	0.151173534	0.248597883	0	0.140335377	0.073058125	0.03044181	0.931646103	0	0.115695402	0
LAPTM4A	16.55888975	22.08714712	36.0294959	20.05481862	56.03894605	58.40934803	30.07215311	40.01842852	49.0978362	55.93791064	27.10091217	14.54694034
MATN3	0	0	1.549053743	0.567172086	0	0.420263003	0.591598092	0	2.60357601	1.415633601	1.668102523	0
WDR35	0.63881048	0	0.407482672	0.428410196	0.08288628	0	1.716670273	0.70513737	0.244996842	0.85867288	0.585674541	1.072652999
TTC32	0	0.507660282	14.64946117	12.55006401	5.983798568	6.663150565	20.22735388	17.75307367	4.378826689	4.871539844	1.343455394	5.604508196
OSR1	3.162868341	0.39152292	1.821936134	0.356980898	1.266220282	2.962837266	0.044622269	0.777039865	0	0	0	2.32237396
LOC101102216	0	0	0	0	0	0	0	0	0	0	0	0
LOC105601856	0	0.699684016	0.736067641	0.031352467	0.088966396	0.554559386	2.318105228	0.571406245	7.494604035	5.999489787	0.891521057	0.279112088
LOC101106319	0	0	0	0	0	0	0	0	0	0	0	0
KCNS3	0.328725356	0.007356224	0.55718986	2.254658687	0	0	0.472436363	0.341482238	0	0	1.219948773	0.026410349
MSGN1	0	0	0	0	0	0	0	0	0	0	0	0
GEN1	23.61055586	13.35445623	0.784926317	0.877198087	18.53935615	6.317144826	1.883611771	1.45337689	15.12107889	13.15561564	0.442304989	2.009338717
SMC6	9.876603685	10.94255936	8.185351027	7.168591971	8.574131421	5.274155563	10.05237122	4.828321433	11.19973797	11.91625903	9.126310144	5.766460734
VSNL1	0	0	0.088451778	0	0	0	0	0	0	0.192252453	0	0
RAD51AP2	0	0.033597881	0.373427323	0	0	0.023966273	0	0.025994042	0	0	0	0
FAM49A	0	0	0.007456012	0.063914072	0.33163678	0.155040806	0	0.056052899	0	0	0.043937734	0.125990287
MYCN	4.441236969	0.199522297	4.329624259	0.632220196	1.337346072	1.301253729	0	0.154366611	8.532593496	20.00700658	1.307451384	2.775762756
DDX1	6.213464045	17.82213787	8.973920743	5.171483477	10.55763587	13.07720764	7.695515275	18.83193303	94.94475275	105.8436987	1.214970982	12.42615788
NBAS	6.422770787	2.820753942	5.853651694	8.360296143	3.746693906	5.45650531	10.2074443	4.845832898	2.204772913	2.981343048	9.45733268	6.912777012
LOC101105319	0	0	10.31493222	63.14849414	0	0	1.099525337	0.339687153	0	0	5.795647861	0.365924692
LOC101105067	0.138478525	0.206075235	0.048475043	0.094979533	0.269515846	1.259991547	0.038585139	2.118227716	0	8.455291169	0.103876322	0
LOC101121840	0.852818687	0	0.57840787	0.511814239	0.544625418	0.775964606	0.222774575	1.016955583	0.229973451	1.00372104	0.259886799	1.383184713
LOC101121585	0	0	0	0	0	0	0	0	0	0	0	0
LOC105607480	0	0	0	0	0	0	0	0	0	0	0	0
TRIB2	0	0.065778983	0.399401435	0.39791535	0.018818878	0	0.080825934	0.209929292	0	0.430376753	0.638276197	0.420660015
LOC106991015	0	0	0	0	0	0	0	0	0	0	0	0
LOC105612852	0	0.263540422	0.714737854	0.100030071	0	0.132699161	0.396209814	0.119938952	6.921761573	5.430325378	0.136749934	0.222626833
LOC105607475	0	0	0	0	0	0	0	0	0	0	0	0.12691965
LPIN1	0.728567545	0.859373408	22.45160728	25.04188333	2.344249729	1.211772237	14.78664695	11.6663401	1.318233839	0	22.6452111	17.23836425
LOC101104307	0	0	0	0	0	0	0	0	0	0	0	0
NTSR2	0	0.063799091	0	0	0.048673188	0	0	0	0	0	0	0
GREB1	0.014565664	0	0.156362506	0.462883205	0.01889909	0.035341438	0.432909023	0.223601299	0.083793434	0	1.638912138	0.166757768
E2F6	15.84628665	12.10477423	21.44507102	30.98307364	7.243543421	10.48882496	17.26940003	20.57322265	8.829114726	13.53095014	25.22208152	6.423128834
ROCK2	1.800792736	2.784973352	0.652572089	0.460997806	1.104511655	2.16929412	2.740279278	0.725875102	20.90160926	13.48550285	1.97391126	0.384748608
PQLC3	0	0	0	0	0	0	0	0	2.939371273	3.671573681	0	0
C3H2orf50	0.027652329	0	0	0	0	0	0	0	0	0	0	0
LOC105612846	0	0	0.072317552	0	0	0	0	0	0	0	0	0
KCNF1	0	0	0	0	0	0	0	0	0	0	0	0
PDIA6	228.9150445	169.8600845	168.9590693	73.3726287	116.3668727	164.1843755	173.3949989	107.5828409	143.8521841	181.4515732	262.8819776	142.7910219
ATP6V1C2	0.017979645	0.33636371	0	0	0.209958882	0.174499848	0.04007825	0	16.75621221	21.32008983	0.296713935	0
NOL10	78.62537072	112.5489526	180.0940617	161.9563343	141.9628205	141.8571345	102.0507029	83.6628255	43.94725047	46.58158346	81.56563372	110.3953708
ODC1	527.9719855	487.146816	1072.267244	595.2301173	467.6530222	449.8895217	958.816057	866.3679289	2081.996822	1712.252947	1114.822099	774.0384062
HPCAL1	2.808508015	4.137232479	6.658478922	4.747641335	1.076655992	1.350840506	3.608435058	2.449666971	2.509200181	2.242087766	8.953621581	3.572637524
RRM2	9.513648681	4.315995857	8.516954112	8.601417533	7.541536305	14.59283797	6.830054514	4.933935962	87.20166352	281.0284622	1.698744433	7.738968422
LOC105607466	0	0	0	0.110135424	0	0.017709679	0	0	0	0	0	0
LOC105607467	0.024929067	0	0	0	0	0.181460131	0	0	0.645354371	0	0	0
KLF11	7.874815928	22.07838918	43.20750876	31.97956542	8.833415444	21.74008671	17.51281382	30.56458896	7.086391209	12.03337286	43.67626208	17.86897274
GRHL1	0	0.071483333	3.035109722	3.994760673	1.811360964	0.029137706	2.499537546	2.927230341	14.14506825	3.79641387	4.418497092	3.171334566
LOC105607481	0	0	0	0	0	0	0	0	0	0	0	0.022091607
TAF1B	89.31864831	62.83191866	35.76419411	10.01355649	121.2532542	101.1593214	24.7964638	35.0532522	11.65086084	10.60015809	12.75452843	52.86168914
LOC105607463	0	0	0	0	0	0	0	0	0	0	0	0
YWHAQ	125.9051905	84.6525504	71.37367427	27.05803653	69.32541995	64.10509879	26.6675714	36.52365965	158.4004333	94.81857203	71.56978724	63.28156854
LOC101117063	0.334484663	2.153571857	0.669073663	1.015985398	4.88246738	1.681125393	0.292912894	1.005994044	2.474003967	0.545343985	1.362058948	0.619999914
ADAM17	44.3441576	33.0130211	38.56556544	25.27055571	32.67582496	26.73524853	63.37436578	43.01967461	22.88085076	17.58061611	45.2924289	39.2358532
IAH1	14.3967086	11.85709998	17.84005994	5.164336313	35.41486112	28.16510226	39.06545325	58.25244261	87.53407028	41.89226981	17.85944686	16.0965601
CPSF3	21.38646705	19.43825652	3.130971106	4.388411721	12.280291	20.57380555	5.237297562	4.945030341	39.64158342	58.63215428	3.661884584	7.198401359
ITGB1BP1	15.86435015	30.72063582	18.2680256	3.708933245	22.50730812	9.721927399	34.12862641	16.22394505	29.23463237	26.87967301	3.103353042	2.560914556
ASAP2	0.591136216	0.763506794	1.060027923	1.220169002	0.599674887	0.121780611	1.131229494	1.258470626	5.510083246	3.21732712	2.788149091	0.844902803
LOC101102303	0	0	0	0	0	0	0	0	0	0	0	0
MBOAT2	2.966693594	0.047450259	2.135608419	1.237460496	2.262527681	1.658529827	1.604021919	1.50210665	0.722263207	0	0.952245217	0.759504457
KIDINS220	15.89150394	10.76549424	33.75699931	31.4812162	14.85599716	9.846502364	55.82335409	29.51852817	4.679212127	3.478605772	20.31492833	34.41814972
ID2	32.13314689	357.5890097	454.2926099	474.7113405	194.7080131	161.9746073	51.12255895	23.73760111	342.6613039	21.46560658	290.9359151	271.8225614
LOC105607483	0	0	0	0	0.413837235	0	0.033855348	0	0	0	0	0
LOC105607482	0	0	0	0	0.029803357	0	0	0	0	0	0	0
LOC105607461	0	0	0	0	0	0	0	0	0	0	0	0
LOC101123621	0	0	0	0	0	0	0	0	0	0	0	0
LOC106991038	0	0	0	0	0	0	0	0	0	0.812266615	0	0
RNF144A	0.004988631	0	0	0	0	0	0	0	0.387431433	0.031313847	0.130973536	0.060920841
LOC105607458	0	0	0	0	0	0	0	0	7.450240146	3.251663514	0	0
RSAD2	0.021000311	0.321442702	0.558695409	0	0	0	0.023405793	0	0	0.119836219	0	0
CMPK2	0.192961878	0.229723213	3.775887969	1.363189857	0	0.128753235	1.844179869	0.57128299	0.166510832	1.079095686	0.057898278	0.353465717
LOC105607456	0	0	0	0	0	0	0	0	0	0	0	0
SOX11	0	0	0.610720222	1.522963448	0	0.206158386	0.126265132	0.059627013	0	0	2.065029294	0.233460875
LOC105614897	0	0	0	0	0	0	0	0	0	0	0	0
LOC101122851	2.313893294	2.053203809	0	1.552550061	0	0.061025232	0	0	0	0	0.282996391	0.806249259
LOC101122591	0.303628751	0.284014757	0.446403877	0.177014736	0.118188376	0.184177612	0.389169112	0.209748785	0	0.173262771	0.398579612	0.475074032
LOC101122346	0	0.047929937	0	0	0	0	0.31410089	0	0	0	0	0
LOC101114761	0	0	0	0	0	0	0	0	0	0	0	0
GGTA2P	0.146970132	0.491581087	1.467970637	0.732507248	0.171625657	0.451695083	2.033910026	1.866180535	29.29625023	21.98435343	2.0505774	1.024525874
LOC105612353	0	0	0.444645177	0.174243028	0	3.544292769	0.814035391	0	7.672675373	3.26176515	0.47641119	0
LOC105612757	0	0	0	0	0	0	0	0	0	0	0	0
LOC101114503	0.1295062	0	0	0	0.084017776	0.052371287	0	0	0	0	0	0
DAB2IP	0.057511439	0.275094617	0.478138401	0.310636441	0.01399156	0.104657278	0.436675053	0.274321284	0.248139106	0.541502597	0.50690461	0.400545307
LOC105612351	0	0	0	0	0	0	0	0.008563279	0	0	0	0
TTLL11	0	0.171589175	0.110997955	0.177941248	0.112206597	0	0.024096025	0.199132928	0	0	0.032434852	0.011000719
NDUFA8	9.901386312	54.87766713	139.6532305	95.76729762	27.37124021	33.59143718	73.61096599	237.3083081	1244.567238	1144.576144	68.35732176	53.502255
MORN5	0	0	0	0	0	0	0	0.525894772	0	0	0.105812765	0.035887831
LHX6	0	0	0.065460561	0.28502243	0.020219635	0.441126785	0.046315789	0	0	0.189707187	0.18703239	0.055505245
RBM18	46.37332341	107.8023725	122.5025818	123.5514334	97.34654567	119.9932244	137.900636	107.1089551	13.66625691	16.62024648	79.17767024	95.1338612
MRRF	4.465060205	3.953946418	12.0927988	11.21378544	3.070968867	5.613760469	5.119944048	13.14931531	9.463493124	9.272213057	4.625302698	5.141803231
PTGS1	0	0	0.029631169	0.464462439	0	0	0.259443821	0	1.21739841	0.837254442	0	0.333801274
LOC101121591	0	0	0	0	0	0	0	0	0	0	0	0
LOC101121338	0	0	0	0	0	0	0	0	0	0	0	0
LOC101121084	1.82519954	0	5.841549467	0.153289753	5.038496401	0	0.290609589	2.475157879	0	0	0	0
LOC101120821	0	0	0	0	0.072726498	0	0	0	0	0	0	0
LOC101120564	0	0	0	0	0	0	0	0	0	0	0	0
LOC101120318	0	0	0	0	0	0	0.042501989	0.100354967	0	0	0	0
LOC101120070	0	0	0	0	0	0	0	0	0	0	0	0
LOC101112963	0	0	0	0	0	0	0	0	0	0	0	0
LOC101119809	0	0	0	0	0	0	0	0	0	0	0	0
LOC101112712	0	0	0	0	0	0	0	0	0	0	0	0
LOC101119549	0	0	0	0.384877336	0.741092098	0	0	0	0	0	0	0
LOC101119294	0	0	0	0	0	0	0	0	0	0	0	0.056920298
LOC101119034	0.112817967	0	0	0.283724803	0.622125237	0	0	0	0	0	0	0
LOC101118776	0	0	0	0	0	0	0	0	0	0	0	0.140227684
LOC101118519	0	0	0	0	0	0	0	0	0	0	0	0
LOC101118262	0	0	0	0	0.064897583	0	0.018582078	0	0	0	0	0
LOC101118009	0	0	0	0	0	0	0	0	0	0	0	0
LOC101117748	0	0	0	0	0	0	0	0	0	0	0	0
LOC105612728	0	0	0	0	0	0	0	0	0	0	0	0
LOC105614040	0	0	0	0	0	0	0	0	0	0	0	0
LOC101112464	0	0	0	0.034160481	0.048467236	0	0	0	0	0.028420959	0	0.038013767
LOC105601967	0	0	0	0	0	0	0	0	0	0	0	0
LOC101117238	0	0	0	0	0	0	0	0	0	0	0	0
LOC101116979	0	0	0	0	0	0	0	0	0	0	0	0
LOC101116720	0	0	0	0	0	0	0	0.426278439	0	0	0	0
